state,key,svn,english,translation
CURRENT,trade_tooltip_sack,2383,[LMB] Sack,[LMB] 解雇
CURRENT,trade_tooltip_control,2383,[CTRL] All,[CTRL] 全て
CURRENT,trade_sacking,2383,Sacking *X,解雇 *X
CURRENT,techtree_title,2383,RESEARCH,研究
CURRENT,techtree_researched,2383,RESEARCHED,研究された
CURRENT,techtree_available,2383,AVAILABLE,利用可能
CURRENT,techtree_unavailable,2383,REQUIREMENTS NOT MET,要件を満たしていない
CURRENT,techtree_in_progress,2383,RESEARCH IN PROGRESS,研究進行中
CURRENT,techtree_busy,2383,RESEARCHERS ARE BUSY,研究者たちは忙しい
CURRENT,techtree_cost_RP,2383,Cost: *X RP,コスト：*X RP
CURRENT,techtree_cost_CP,2383,Cost: *X CP,コスト：*X CP
CURRENT,techtree_cost_RP+CP,2383,Cost: *X RP + *Y CP,コスト：*X RP + *Y CP
CURRENT,techtree_currentResearch,2383,Currently Researching:,現在研究中：
CURRENT,techtree_researchPoints,2383,Research Points:,研究ポイント：
CURRENT,techtree_computationPoints,2383,Computation Points:,計算ポイント：
CURRENT,techtree_rewards,2383,Rewards:,報酬：
CURRENT,techtree_unlocks,2383,Unlocks:,アンロック：
CURRENT,techtree_boosts,2383,Performance Boosts:,性能向上：
CURRENT,techtree_blueprint,2383,Blueprint,設計図
CURRENT,techtree_deselect,2383,Deselect,選択解除
CURRENT,techtree_accept,2383,Begin Research,研究開始
CURRENT,techtree_warning,2383,WARNING!,警告！
CURRENT,techtree_lose_progress,2383,Starting a new research project will lose all progress on the current one.,新しい研究プロジェクトを開始すると、現在のものに関するすべての進捗が失われます。
CURRENT,techtree_stargate_warning,2383,Completing Andromeda Project phases ahead of the Deep Space Industrialists storyline will bypass those episodes.,アンドロメダ計画の段階を、ディープスペース工業家ストーリーラインよりも先に完了すると、そのエピソードをスキップします。
CURRENT,techtree_missing_equipment,2383,This research project requires a *X to be completed,この研究プロジェクトを完了するには、*X を完了する必要があります。
CURRENT,techtree_node_title_Logistics1,2383,Logistics,ロジスティクス
CURRENT,techtree_node_caption_Logistics1,2383,Unlocks schematics for small logistics storage,小型ロジスティクスストレージの設計図をアンロックします。
CURRENT,techtree_node_title_Logistics2,2383,Logistics Level 2,ロジスティクスレベル2
CURRENT,techtree_node_caption_Logistics2,2383,Unlocks schematics for Medium sized storage,中規模ストレージの設計図をアンロックします。
CURRENT,techtree_node_title_Logistics3,2383,Logistics Level 3,ロジスティクスレベル3
CURRENT,techtree_node_caption_Logistics3,2383,Unlocks schematics for Large logistics storage,大型ロジスティクスストレージの設計図をアンロックします。
CURRENT,techtree_node_title_Automation,2383,Automation,自動化
CURRENT,techtree_node_caption_Automation,2383,Unlocks schematics for Tracks and Robot Arms,トラックとロボットアームの設計図をアンロックします。
CURRENT,techtree_node_title_CompactAutomation,2383,Compact Robot Arms,コンパクトロボットアーム
CURRENT,techtree_node_caption_CompactAutomation,2383,Unlocks schematic for Short Robot Arm,ショートロボットアームの設計図をアンロックします。
CURRENT,techtree_node_title_SmartAutomation,2383,Smart Robot Arms,スマートロボットアーム
CURRENT,techtree_node_caption_SmartAutomation,2383,Unlocks schematic for Smart Robot Arm,スマートロボットアームの設計図をアンロックします。
CURRENT,techtree_node_title_Metallurgy1,2383,Metallurgy Level 1,冶金レベル1
CURRENT,techtree_node_caption_Metallurgy1,2383,Smelters produce 50% more output,製錬炉の出力が50%増加します。
CURRENT,techtree_node_title_Metallurgy2,2383,Metallurgy Level 2,冶金レベル2
CURRENT,techtree_node_caption_Metallurgy2,2383,Smelters produce 100% more output,製錬炉の出力が100%増加します。
CURRENT,techtree_node_title_EnergyTransmission,2383,Energy Transmission,エネルギー伝送
CURRENT,techtree_node_caption_EnergyTransmission,2383,Unlocks schematic for Energy Transmitter and Receiver,エネルギー送信機と受信機の設計図をアンロックします。
CURRENT,techtree_node_title_droneintelligence,2383,Drone Intelligence,ドローンインテリジェンス
CURRENT,techtree_node_caption_droneintelligence,2383,"Upgrades drones so they collect minerals in batches, greatly speeding up the process",ドローンをアップグレードして、鉱物をまとめて収集することで、そのプロセスを大幅に高速化します。
CURRENT,techtree_node_title_dronespeed1,2383,Drone Speed 1,ドローンスピード1
CURRENT,techtree_node_caption_dronespeed1,2383,Increases the top speed of Drones by 50%,ドローンの最高速度を50%増加させます。
CURRENT,techtree_node_title_dronespeed2,2383,Drone Speed 2,ドローンスピード2
CURRENT,techtree_node_caption_dronespeed2,2383,Increases the top speed of Drones by 100%,ドローンの最高速度を100%増加させます。
CURRENT,techtree_node_title_trackspeed1,2383,Track Speed 1,トラックスピード1
CURRENT,techtree_node_caption_trackspeed1,2383,Doubles the speed of all Tracks,すべてのトラックの速度を2倍にします。
CURRENT,techtree_node_title_trackspeed2,2383,Track Speed 2,トラックスピード2
CURRENT,techtree_node_caption_trackspeed2,2383,Triples the speed of all Tracks,すべてのトラックの速度を3倍にします。
CURRENT,techtree_node_title_robotarmspeed,2383,Robot Arm Speed,ロボットアーム速度
CURRENT,techtree_node_caption_robotarmspeed,2383,Doubles the speed of all Robot Arms,すべてのロボットアームの速度を2倍にします。
CURRENT,techtree_node_title_mininglaseraccuracy,2383,Mining Laser Precision,採掘レーザー精度
CURRENT,techtree_node_caption_mininglaseraccuracy,2383,Mining Lasers extract twice as many minerals per shot,採掘レーザーは、1回のショットで鉱石を2倍抽出します。
CURRENT,techtree_node_title_droneassembly,2383,Drone Assembly,ドローン組立
CURRENT,techtree_node_caption_droneassembly,2383,Unlocks schematics for construction of Logistics Drones,ロジスティクスドローンの設計図をアンロックします。
CURRENT,techtree_node_title_stargatepart1,2383,Andromeda Project Part 1,アンドロメダ計画パート1
CURRENT,techtree_node_caption_stargatepart1,2383,Unlocks Phase 1 and 2 of the Andromeda Project.,アンドロメダ計画のフェーズ1と2をアンロックします。
CURRENT,techtree_node_title_stargatepart2,2383,Andromeda Project Part 2,アンドロメダ計画パート2
CURRENT,techtree_node_caption_stargatepart2,2383,Unlocks Phase 3 of the Andromeda Project.,アンドロメダ計画のフェーズ3をアンロックします。
CURRENT,techtree_node_title_stargatepart3,2383,Andromeda Project Part 3,アンドロメダ計画パート3
CURRENT,techtree_node_title_deflectorbeams,2383,Deflector Beams,偏向ビーム
CURRENT,techtree_node_caption_deflectorbeams,2383,Unlocks schematics to build a defensive system that can deflect incoming cannon shells,着弾する砲弾を偏向できる防御システムの設計図をアンロックします。
CURRENT,techtree_node_title_science,2383,Science,科学
CURRENT,techtree_node_caption_science,2383,Unlocks improvements in all areas of advanced physics,高度な物理学のすべての分野における改善をアンロックします。
CURRENT,boost_reactorefficiency,2383,Reactor Efficiency +*X%,リアクター効率＋*X%
CURRENT,boost_SmelterEfficiency,2383,Smelter Efficiency +*X%,精錬効率＋*X%
CURRENT,boost_DroneSpeed,2383,Drone Top Speed +*X%,ドローンの最高速度＋*X%
CURRENT,boost_TrackSpeed,2383,Track Speed +*X%,トラックスピード＋*X%
CURRENT,boost_RobotArmSpeed,2383,Robot Arm Speed +*X%,ロボットアーム速度＋*X%
CURRENT,special_dronebatchcollection,2383,Drone Batch Collection,ドローン一括回収
CURRENT,special_mininglaseraccuracy,2383,Mining Laser Precision,採掘レーザー精密度
CURRENT,special_stargatepart1,2383,"Andromeda Project Phases 1, 2","アンドロメダ計画 フェーズ1, 2"
CURRENT,special_stargatepart2,2383,Andromeda Project Phase 3,アンドロメダ計画 フェーズ3
CURRENT,techtree_editor_save,2383,SAVE CHANGES,変更を保存
CURRENT,techtree_editor_reset,2383,RELOAD TREE,ツリーをリロード
CURRENT,techtree_award_title,2383,RESEARCH COMPLETED,研究完了
CURRENT,award_rewards,2383,Rewards,報酬
CURRENT,logistics_tooltip_cancel_transfer,2383,[RMB] Cancel 1 from *X,[RMB] *X* から1をキャンセル
CURRENT,logistics_tooltip_modifiers,2383,Modifiers:,修飾者：
CURRENT,orders_logistics,2383,LOGISTICS,ロジスティクス
CURRENT,orders_crew,2383,CREW,乗組員
CURRENT,orders_doors,2383,DOORS,ドアーズ
CURRENT,order_mining,2383,Mining,採掘
CURRENT,action_opendoors,2383,Open All Doors,全ての扉を開ける
CURRENT,action_closedoors,2383,Close All Doors,全ての扉を閉める
CURRENT,action_openvents,2383,Open All Vents,全ての換気口を開ける
CURRENT,action_closevents,2383,Close All Vents,全ての換気口を閉める
CURRENT,mission_failed,2383,FAILED,失敗
CURRENT,mission_bypassed,2383,BYPASSED,迂回された
CURRENT,mission_recovered,2383,RECOVERED,回復した
CURRENT,mission_delivered,2383,DELIVERED,配達された
CURRENT,mission_collected,2383,COLLECTED,収集した
CURRENT,mission_showonmap,2383,SHOW ON MAP,マップに表示
CURRENT,mission_youarehere,2383,YOU ARE HERE,ここにいます
CURRENT,mission_courseplotted,2383,COURSE PLOTTED,航路をプロットした
CURRENT,mission_onroute,2383,ON ROUTE,航路中
CURRENT,mission_reward,2383,PAYMENT,支払い
CURRENT,mission_requires_stock_count,2383,Contract requires *Y *X,契約は*Y*Xを要求します
CURRENT,mission_difficulty_short,2383,DIFFICULTY *X,難易度*X
CURRENT,mission_show_completed,2383,SHOW COMPLETED,完了を表示
CURRENT,mission_delivery_location,2383,Travel to the delivery system,配達システムへ移動する
CURRENT,mission_passengers_collection,2383,Collect all passengers,乗客全員を収集する
CURRENT,mission_passengers_location,2383,Transport the passengers to the destination,乗客を目的地まで輸送する
CURRENT,mission_rescue_destroyed,2383,The ship engine core exploded.,船のエンジンコアが爆発しました。
CURRENT,mission_rescue_location,2383,Travel to the stranded ship,遭難船へ移動する
CURRENT,mission_combat_title_communityships,2383,Attack and destroy hostile pirate gang,敵対する海賊ギャングを攻撃して破壊する
CURRENT,mission_combat_success,2383,Destroyed *X/*Y Hostiles,敵対勢力*X/*Yを破壊しました
CURRENT,mission_combat_objective,2383,Locate and engage hostile forces,敵対勢力を特定し、交戦する
CURRENT,mission_industry_return,2383,Return to a colony or shipyard system to deliver the Tilium.,チリウムを配達するために、コロニーまたは造船所システムに戻る。
CURRENT,mission_industry_location,2383,Travel to the asteroid belt,小惑星帯へ移動する
CURRENT,mission_sectorrescue_thrusters,2383,NB. YOU WILL NEED AT LEAST FOUR THRUSTERS TO MANOEUVRE INTO POSITION.,注意：位置に移動するには、少なくとも4つのスラスタが必要です。
CURRENT,object_weaponsspecialist,2383,Weapons Officer,武器担当官
CURRENT,object_energytransmitter,2383,Energy Transmitter,エネルギー送信機
CURRENT,object_fusionreactor_description,2383,Uses nuclear fusion of Deuterium to generate large amounts of energy. However the fusion reactor must be 'powered up' with a huge amount of energy before it will generate any power itself.\n\nGenerates a maximum power output of 500MW.,重水素の核融合を利用して大量のエネルギーを生成します。しかし、融合炉は自身が電力を生成する前に、莫大な量のエネルギーで“起動”する必要があります。\n\n最大出力は500MWです。
